0. Zeile und 0.Spalte, Wert:5422.751548849531
5. Zeile und 16.Spalte, Wert:47273.4172107778
5. Zeile und 17.Spalte, Wert:57643.329383480246
5. Zeile und 18.Spalte, Wert:45169.626260419864
5. Zeile und 19.Spalte, Wert:55517.99729326083
5. Zeile und 20.Spalte, Wert:39459.968709187655
5. Zeile und 21.Spalte, Wert:19623.329577591892
5. Zeile und 22.Spalte, Wert:41058.238198631865
5. Zeile und 23.Spalte, Wert:65379.344564329425
5. Zeile und 24.Spalte, Wert:38887.84758667048
5. Zeile und 25.Spalte, Wert:34829.24174260591
5. Zeile und 26.Spalte, Wert:41658.57725413127
5. Zeile und 27.Spalte, Wert:33879.98226307988
5. Zeile und 28.Spalte, Wert:38980.12171093338
5. Zeile und 29.Spalte, Wert:48508.8580501048
5. Zeile und 30.Spalte, Wert:46571.91264724273
5. Zeile und 31.Spalte, Wert:27278.21372346936
5. Zeile und 32.Spalte, Wert:66177.28726630686
5. Zeile und 33.Spalte, Wert:52622.3673622203
5. Zeile und 34.Spalte, Wert:39933.045040150886
5. Zeile und 35.Spalte, Wert:49190.22287712313
5. Zeile und 36.Spalte, Wert:63997.23979009551
5. Zeile und 37.Spalte, Wert:40549.33381215062
5. Zeile und 38.Spalte, Wert:27463.85548271225
5. Zeile und 39.Spalte, Wert:43754.15202237197
5. Zeile und 40.Spalte, Wert:59824.85690497575
5. Zeile und 41.Spalte, Wert:173927.21080015684
5. Zeile und 42.Spalte, Wert:38086.15077145945
5. Zeile und 43.Spalte, Wert:73563.2287520523
5. Zeile und 44.Spalte, Wert:48382.02015182654
5. Zeile und 45.Spalte, Wert:39435.29766138003
5. Zeile und 46.Spalte, Wert:45964.43037362845
5. Zeile und 47.Spalte, Wert:62872.481808414865
5. Zeile und 48.Spalte, Wert:49222.62914254306
5. Zeile und 49.Spalte, Wert:43326.80950392155
5. Zeile und 50.Spalte, Wert:78452.0836858021
5. Zeile und 51.Spalte, Wert:51705.28436595067
5. Zeile und 52.Spalte, Wert:46001.65888017311
5. Zeile und 53.Spalte, Wert:59294.2028186856
5. Zeile und 54.Spalte, Wert:54132.47075041226
5. Zeile und 55.Spalte, Wert:54202.58944564225
5. Zeile und 56.Spalte, Wert:38146.813007896344
5. Zeile und 57.Spalte, Wert:64825.55074639026
5. Zeile und 58.Spalte, Wert:49579.78609889095
5. Zeile und 59.Spalte, Wert:77598.79230146775
5. Zeile und 60.Spalte, Wert:57878.35676530109
5. Zeile und 61.Spalte, Wert:31542.963803325838
5. Zeile und 62.Spalte, Wert:45712.80873489415
5. Zeile und 63.Spalte, Wert:57878.26585852968
5. Zeile und 64.Spalte, Wert:58849.86383337788
5. Zeile und 65.Spalte, Wert:51573.44037351071
5. Zeile und 66.Spalte, Wert:30023.67274190034
5. Zeile und 67.Spalte, Wert:52348.89579344919
5. Zeile und 68.Spalte, Wert:45563.12270619336
5. Zeile und 69.Spalte, Wert:40543.46687135096
5. Zeile und 70.Spalte, Wert:49264.65933091712
5. Zeile und 71.Spalte, Wert:33565.60011297361
5. Zeile und 72.Spalte, Wert:59941.85571693707
5. Zeile und 73.Spalte, Wert:70727.09071601894
5. Zeile und 74.Spalte, Wert:53536.5922615365
5. Zeile und 75.Spalte, Wert:37647.53899277419
5. Zeile und 76.Spalte, Wert:32514.558674339693
5. Zeile und 77.Spalte, Wert:26343.07388623327
5. Zeile und 78.Spalte, Wert:57875.83506521181
5. Zeile und 79.Spalte, Wert:58764.60279597588
5. Zeile und 80.Spalte, Wert:40680.22761155156
5. Zeile und 81.Spalte, Wert:52329.68893332635
5. Zeile und 82.Spalte, Wert:71519.76582143514
5. Zeile und 83.Spalte, Wert:50618.12621926514
5. Zeile und 84.Spalte, Wert:35168.887843367185
5. Zeile und 85.Spalte, Wert:41884.4567150509
5. Zeile und 86.Spalte, Wert:68674.50245987297
5. Zeile und 87.Spalte, Wert:48083.68125425973
5. Zeile und 88.Spalte, Wert:69448.5510500994
5. Zeile und 89.Spalte, Wert:37214.953401437764
5. Zeile und 90.Spalte, Wert:66119.77197572336
5. Zeile und 91.Spalte, Wert:66352.61532891607
5. Zeile und 92.Spalte, Wert:57068.03147316571
5. Zeile und 93.Spalte, Wert:42602.49533167086
5. Zeile und 94.Spalte, Wert:47731.700575905794
5. Zeile und 95.Spalte, Wert:89798.85820084775
5. Zeile und 96.Spalte, Wert:49543.73458921206
5. Zeile und 97.Spalte, Wert:58781.033068548946
5. Zeile und 98.Spalte, Wert:69590.1128778424
5. Zeile und 99.Spalte, Wert:35590.80762324994
5. Zeile und 100.Spalte, Wert:63977.08232777837
6. Zeile und 0.Spalte, Wert:66544.98219464043
6. Zeile und 1.Spalte, Wert:39573.17116512036
6. Zeile und 2.Spalte, Wert:55809.789184894275
6. Zeile und 3.Spalte, Wert:58908.90390683393
6. Zeile und 4.Spalte, Wert:42987.361782875865
6. Zeile und 5.Spalte, Wert:82018.84226489114
6. Zeile und 6.Spalte, Wert:54966.06264625979
6. Zeile und 7.Spalte, Wert:64176.92892151093
6. Zeile und 8.Spalte, Wert:59208.88545108585
6. Zeile und 9.Spalte, Wert:56326.99580113835
6. Zeile und 10.Spalte, Wert:91570.98130630635
6. Zeile und 11.Spalte, Wert:58138.19363756318
6. Zeile und 12.Spalte, Wert:51208.96191974484
6. Zeile und 13.Spalte, Wert:63320.36370123005
6. Zeile und 14.Spalte, Wert:45528.43187144124
6. Zeile und 15.Spalte, Wert:44736.09774159454
6. Zeile und 16.Spalte, Wert:55741.57673118109
6. Zeile und 17.Spalte, Wert:25397.913481533178
6. Zeile und 18.Spalte, Wert:38776.506846452714
6. Zeile und 19.Spalte, Wert:32894.624599045186
6. Zeile und 20.Spalte, Wert:57761.11929250837
6. Zeile und 21.Spalte, Wert:66222.85243468784
6. Zeile und 22.Spalte, Wert:53957.79597361744
6. Zeile und 23.Spalte, Wert:70006.48203949012
6. Zeile und 24.Spalte, Wert:58309.28635350484
6. Zeile und 25.Spalte, Wert:65813.38760893903
6. Zeile und 26.Spalte, Wert:59281.94454761309
6. Zeile und 27.Spalte, Wert:72200.42225898369
6. Zeile und 28.Spalte, Wert:27284.730977051655
6. Zeile und 29.Spalte, Wert:72942.92813145168
6. Zeile und 30.Spalte, Wert:65016.018242219616
6. Zeile und 31.Spalte, Wert:57429.76443752066
6. Zeile und 32.Spalte, Wert:78821.47189723076
6. Zeile und 33.Spalte, Wert:174047.95033794382
6. Zeile und 34.Spalte, Wert:45901.76083191713
6. Zeile und 35.Spalte, Wert:76094.40926794423
6. Zeile und 36.Spalte, Wert:76210.42063221344
6. Zeile und 37.Spalte, Wert:51883.33129461052
6. Zeile und 38.Spalte, Wert:54655.842666075645
6. Zeile und 39.Spalte, Wert:63208.41569163585
6. Zeile und 40.Spalte, Wert:57620.209482911516
6. Zeile und 41.Spalte, Wert:35686.83824768145
6. Zeile und 42.Spalte, Wert:40269.137597782006
6. Zeile und 43.Spalte, Wert:54789.346306251704
6. Zeile und 44.Spalte, Wert:55604.87111324769
6. Zeile und 45.Spalte, Wert:65849.56992263994
6. Zeile und 46.Spalte, Wert:46448.42917777244
6. Zeile und 47.Spalte, Wert:48486.595374524295
6. Zeile und 48.Spalte, Wert:26321.973771131605
6. Zeile und 49.Spalte, Wert:52084.76391375731
6. Zeile und 50.Spalte, Wert:61140.03901020379
6. Zeile und 51.Spalte, Wert:57686.59442244303
6. Zeile und 52.Spalte, Wert:61213.6491942055
6. Zeile und 53.Spalte, Wert:48194.09520149022
6. Zeile und 54.Spalte, Wert:67250.29004055545
6. Zeile und 55.Spalte, Wert:51049.03672528106
6. Zeile und 56.Spalte, Wert:76176.26183535167
6. Zeile und 57.Spalte, Wert:46598.57889066704
6. Zeile und 58.Spalte, Wert:55519.49030537938
6. Zeile und 59.Spalte, Wert:50811.96791661122
6. Zeile und 60.Spalte, Wert:67346.38438012959
6. Zeile und 61.Spalte, Wert:63787.41490012875
6. Zeile und 62.Spalte, Wert:52506.364319134256
6. Zeile und 63.Spalte, Wert:64845.54787386356
6. Zeile und 64.Spalte, Wert:59637.91904993247
6. Zeile und 65.Spalte, Wert:72803.81205616132
6. Zeile und 66.Spalte, Wert:59793.933528275105
6. Zeile und 67.Spalte, Wert:49070.758524977406
6. Zeile und 68.Spalte, Wert:55937.13263707159
6. Zeile und 69.Spalte, Wert:44646.92279628633
6. Zeile und 70.Spalte, Wert:55547.678725514954
6. Zeile und 71.Spalte, Wert:68815.32935853318
6. Zeile und 72.Spalte, Wert:58373.7337979165
6. Zeile und 73.Spalte, Wert:38569.773209089566
6. Zeile und 74.Spalte, Wert:56858.18058964856
6. Zeile und 75.Spalte, Wert:69694.86456145327
6. Zeile und 76.Spalte, Wert:49822.25961736658
6. Zeile und 77.Spalte, Wert:64443.36628539418
6. Zeile und 78.Spalte, Wert:50849.221035013856
6. Zeile und 79.Spalte, Wert:42128.3928486335
6. Zeile und 80.Spalte, Wert:72091.82400184555
6. Zeile und 81.Spalte, Wert:73256.5614855648
6. Zeile und 82.Spalte, Wert:63571.272648526676
6. Zeile und 83.Spalte, Wert:44778.04133053661
6. Zeile und 84.Spalte, Wert:53070.99617587684
6. Zeile und 85.Spalte, Wert:59295.988607193576
6. Zeile und 86.Spalte, Wert:62193.97965306451
6. Zeile und 87.Spalte, Wert:75015.69873247031
6. Zeile und 88.Spalte, Wert:52348.63852368913
6. Zeile und 89.Spalte, Wert:63498.15728179848
6. Zeile und 90.Spalte, Wert:49516.12721997559
6. Zeile und 91.Spalte, Wert:63041.22603983816
6. Zeile und 92.Spalte, Wert:47792.204824889224
6. Zeile und 93.Spalte, Wert:35962.99650156177
6. Zeile und 94.Spalte, Wert:50897.98853994117
6. Zeile und 95.Spalte, Wert:49341.43044515248
6. Zeile und 96.Spalte, Wert:71790.18950307362
6. Zeile und 97.Spalte, Wert:46460.6513789718
6. Zeile und 98.Spalte, Wert:50383.13257353377
6. Zeile und 99.Spalte, Wert:65464.24354446379
6. Zeile und 100.Spalte, Wert:44050.6411869475
7. Zeile und 0.Spalte, Wert:64905.145094348176
7. Zeile und 1.Spalte, Wert:67935.55353293903
7. Zeile und 2.Spalte, Wert:45751.62867997805
7. Zeile und 3.Spalte, Wert:37896.6468127261
7. Zeile und 4.Spalte, Wert:46629.36960001746
7. Zeile und 5.Spalte, Wert:55986.67197875332
7. Zeile und 6.Spalte, Wert:44136.683438379165
7. Zeile und 7.Spalte, Wert:59506.99004097335
7. Zeile und 8.Spalte, Wert:64856.64764248466
7. Zeile und 9.Spalte, Wert:55143.40486051956
7. Zeile und 10.Spalte, Wert:79138.03345465305
7. Zeile und 11.Spalte, Wert:64967.101706417714
7. Zeile und 12.Spalte, Wert:80727.62985239773
7. Zeile und 13.Spalte, Wert:45743.37042344964
7. Zeile und 14.Spalte, Wert:53876.36373622689
7. Zeile und 15.Spalte, Wert:54431.567942821435
7. Zeile und 16.Spalte, Wert:75944.48227955452
7. Zeile und 17.Spalte, Wert:50522.276002924904
7. Zeile und 18.Spalte, Wert:51748.76425799333
7. Zeile und 19.Spalte, Wert:78560.71365393065
7. Zeile und 20.Spalte, Wert:36730.64994039864
7. Zeile und 21.Spalte, Wert:72138.50766440184
7. Zeile und 22.Spalte, Wert:74682.8668560629
7. Zeile und 23.Spalte, Wert:58309.88109904647
7. Zeile und 24.Spalte, Wert:65715.22336154654
7. Zeile und 25.Spalte, Wert:66507.21807518872
7. Zeile und 26.Spalte, Wert:40621.9781769816
7. Zeile und 27.Spalte, Wert:73984.21291379583
7. Zeile und 28.Spalte, Wert:75348.13100887687
7. Zeile und 29.Spalte, Wert:76565.93456375402
7. Zeile und 30.Spalte, Wert:54716.91291090379
7. Zeile und 31.Spalte, Wert:34358.065146703695
7. Zeile und 32.Spalte, Wert:59909.01198878442
7. Zeile und 33.Spalte, Wert:46782.35195318673
7. Zeile und 34.Spalte, Wert:57481.14170898526
7. Zeile und 35.Spalte, Wert:88839.34024945818
7. Zeile und 36.Spalte, Wert:63284.65990950885
7. Zeile und 37.Spalte, Wert:61528.83265058087
7. Zeile und 38.Spalte, Wert:62265.37321892273
7. Zeile und 39.Spalte, Wert:70445.10659843394
7. Zeile und 40.Spalte, Wert:40410.52273691032
7. Zeile und 41.Spalte, Wert:40025.209214624745
7. Zeile und 42.Spalte, Wert:50454.98877737377
7. Zeile und 43.Spalte, Wert:59633.5186049611
7. Zeile und 44.Spalte, Wert:46184.27072106678
7. Zeile und 45.Spalte, Wert:49932.737260218
7. Zeile und 46.Spalte, Wert:54695.78644897599
7. Zeile und 47.Spalte, Wert:75384.73133102572
7. Zeile und 48.Spalte, Wert:66070.8630447294
7. Zeile und 49.Spalte, Wert:54765.485506949444
7. Zeile und 50.Spalte, Wert:71687.19779215462
7. Zeile und 51.Spalte, Wert:57196.73849338973
7. Zeile und 52.Spalte, Wert:59600.80439016802
7. Zeile und 53.Spalte, Wert:62719.79239090406
7. Zeile und 54.Spalte, Wert:43121.67587133894
7. Zeile und 55.Spalte, Wert:53256.09797275344
7. Zeile und 56.Spalte, Wert:83680.00391608615
7. Zeile und 57.Spalte, Wert:86419.2026364221
7. Zeile und 58.Spalte, Wert:60208.73836411432
7. Zeile und 59.Spalte, Wert:55454.84326292446
7. Zeile und 60.Spalte, Wert:85591.97700680133
7. Zeile und 61.Spalte, Wert:45513.13133629359
7. Zeile und 62.Spalte, Wert:62642.88633375655
7. Zeile und 63.Spalte, Wert:57503.473436463595
7. Zeile und 64.Spalte, Wert:73626.14354466688
7. Zeile und 65.Spalte, Wert:46647.61355190228
7. Zeile und 66.Spalte, Wert:61341.26891067761
7. Zeile und 67.Spalte, Wert:51964.25242150232
7. Zeile und 68.Spalte, Wert:75976.52006964231
7. Zeile und 69.Spalte, Wert:54229.33752198125
7. Zeile und 70.Spalte, Wert:45702.86212657793
7. Zeile und 71.Spalte, Wert:68566.93137275518
7. Zeile und 72.Spalte, Wert:72210.08410665672
7. Zeile und 73.Spalte, Wert:55980.18566275974
7. Zeile und 74.Spalte, Wert:58843.79175746643
7. Zeile und 75.Spalte, Wert:57549.557992105976
7. Zeile und 76.Spalte, Wert:61248.426528037184
7. Zeile und 77.Spalte, Wert:57246.15701311157
7. Zeile und 78.Spalte, Wert:65419.226108314775
7. Zeile und 79.Spalte, Wert:60938.539675210224
7. Zeile und 80.Spalte, Wert:48936.12505831664
7. Zeile und 81.Spalte, Wert:59951.70485035483
7. Zeile und 82.Spalte, Wert:59469.877223523734
7. Zeile und 83.Spalte, Wert:175027.95441965564
7. Zeile und 84.Spalte, Wert:71232.7073866945
7. Zeile und 85.Spalte, Wert:42478.40475515795
7. Zeile und 86.Spalte, Wert:75598.07052128715
7. Zeile und 87.Spalte, Wert:73967.94799748783
7. Zeile und 88.Spalte, Wert:75456.57624219659
7. Zeile und 89.Spalte, Wert:61576.842635794615
7. Zeile und 90.Spalte, Wert:73317.44694578458
7. Zeile und 91.Spalte, Wert:71961.92964687732
7. Zeile und 92.Spalte, Wert:40390.36468606509
7. Zeile und 93.Spalte, Wert:65147.005438072265
7. Zeile und 94.Spalte, Wert:74051.66541868812
7. Zeile und 95.Spalte, Wert:64576.51922172839
7. Zeile und 96.Spalte, Wert:63619.615430335994
7. Zeile und 97.Spalte, Wert:73578.44036822594
7. Zeile und 98.Spalte, Wert:56997.59671232832
7. Zeile und 99.Spalte, Wert:53627.852570230054
7. Zeile und 100.Spalte, Wert:68978.11560712413
8. Zeile und 0.Spalte, Wert:77783.8964279427
8. Zeile und 1.Spalte, Wert:63937.74116269956
8. Zeile und 2.Spalte, Wert:75665.50851109976
8. Zeile und 3.Spalte, Wert:75946.14330813901
8. Zeile und 4.Spalte, Wert:50442.65842927766
8. Zeile und 5.Spalte, Wert:64308.94334921618
8. Zeile und 6.Spalte, Wert:70890.72178094798
8. Zeile und 7.Spalte, Wert:64225.20702539211
8. Zeile und 8.Spalte, Wert:69634.57222768686
8. Zeile und 9.Spalte, Wert:69186.82162613916
8. Zeile und 10.Spalte, Wert:65728.85841621875
8. Zeile und 11.Spalte, Wert:82510.92430957238
8. Zeile und 12.Spalte, Wert:49592.26793613945
8. Zeile und 13.Spalte, Wert:64781.78993406444
8. Zeile und 14.Spalte, Wert:79646.58019805112
8. Zeile und 15.Spalte, Wert:74666.51200438106
8. Zeile und 16.Spalte, Wert:59297.94693806591
8. Zeile und 17.Spalte, Wert:89978.47489175615
8. Zeile und 18.Spalte, Wert:53577.741462709244
8. Zeile und 19.Spalte, Wert:91844.88074906329
8. Zeile und 20.Spalte, Wert:93179.7986678867
8. Zeile und 21.Spalte, Wert:71889.09051669939
8. Zeile und 22.Spalte, Wert:78123.94549514253
8. Zeile und 23.Spalte, Wert:68364.95482269718
8. Zeile und 24.Spalte, Wert:38900.91392765868
8. Zeile und 25.Spalte, Wert:71868.4510194397
8. Zeile und 26.Spalte, Wert:41341.29607168006
8. Zeile und 27.Spalte, Wert:67771.88055330719
8. Zeile und 28.Spalte, Wert:61012.264375776635
8. Zeile und 29.Spalte, Wert:66750.7042762012
8. Zeile und 30.Spalte, Wert:52722.07177803249
8. Zeile und 31.Spalte, Wert:62059.988303240294
8. Zeile und 32.Spalte, Wert:80395.27464143708
8. Zeile und 33.Spalte, Wert:58353.93623603103
8. Zeile und 34.Spalte, Wert:46364.398896754305
8. Zeile und 35.Spalte, Wert:68156.42609766607
8. Zeile und 36.Spalte, Wert:67367.44374627323
8. Zeile und 37.Spalte, Wert:91667.08038576951
8. Zeile und 38.Spalte, Wert:92033.9031002379
8. Zeile und 39.Spalte, Wert:72794.98293602299
8. Zeile und 40.Spalte, Wert:74105.57738878667
8. Zeile und 41.Spalte, Wert:61846.51369760049
8. Zeile und 42.Spalte, Wert:70198.02153082253
8. Zeile und 43.Spalte, Wert:74605.29790423658
8. Zeile und 44.Spalte, Wert:68813.55532153045
8. Zeile und 45.Spalte, Wert:53390.04930171442
8. Zeile und 46.Spalte, Wert:173716.90599085888
8. Zeile und 47.Spalte, Wert:56527.651093071385
8. Zeile und 48.Spalte, Wert:58774.5049424364
8. Zeile und 49.Spalte, Wert:49819.16433918777
8. Zeile und 50.Spalte, Wert:47854.38352704307
8. Zeile und 51.Spalte, Wert:78482.03374846997
8. Zeile und 52.Spalte, Wert:71732.48990720198
8. Zeile und 53.Spalte, Wert:70815.70867963007
8. Zeile und 54.Spalte, Wert:58983.07086928871
8. Zeile und 55.Spalte, Wert:82418.67154680188
8. Zeile und 56.Spalte, Wert:87254.49204842787
8. Zeile und 57.Spalte, Wert:82721.14150585234
8. Zeile und 58.Spalte, Wert:58415.42759240326
8. Zeile und 59.Spalte, Wert:82116.16396853254
8. Zeile und 60.Spalte, Wert:65556.41206821208
8. Zeile und 61.Spalte, Wert:63567.66034091305
8. Zeile und 62.Spalte, Wert:65835.59937264095
8. Zeile und 63.Spalte, Wert:66449.26170860774
8. Zeile und 64.Spalte, Wert:71170.19671519255
8. Zeile und 65.Spalte, Wert:65892.69764996614
8. Zeile und 66.Spalte, Wert:57343.73351906709
8. Zeile und 67.Spalte, Wert:80136.7405657664
8. Zeile und 68.Spalte, Wert:79764.16010179935
8. Zeile und 69.Spalte, Wert:97036.01830684519
8. Zeile und 70.Spalte, Wert:49843.36418791942
8. Zeile und 71.Spalte, Wert:83769.43302935649
8. Zeile und 72.Spalte, Wert:101576.98256199974
8. Zeile und 73.Spalte, Wert:53866.452615960676
8. Zeile und 74.Spalte, Wert:65115.37954404086
8. Zeile und 75.Spalte, Wert:66270.9535398112
8. Zeile und 76.Spalte, Wert:70678.98935856718
8. Zeile und 77.Spalte, Wert:58483.86377677579
8. Zeile und 78.Spalte, Wert:68435.08365663931
8. Zeile und 79.Spalte, Wert:93437.96460182534
8. Zeile und 80.Spalte, Wert:90762.43013533734
8. Zeile und 81.Spalte, Wert:73414.82778611052
8. Zeile und 82.Spalte, Wert:60595.53945339916
8. Zeile und 83.Spalte, Wert:49242.61010407741
8. Zeile und 84.Spalte, Wert:60232.42422989952
8. Zeile und 85.Spalte, Wert:79648.05084234128
8. Zeile und 86.Spalte, Wert:81659.9707759622
8. Zeile und 87.Spalte, Wert:63184.1524802411
8. Zeile und 88.Spalte, Wert:49946.58601310183
8. Zeile und 89.Spalte, Wert:80955.43227239857
8. Zeile und 90.Spalte, Wert:57922.92434045585
8. Zeile und 91.Spalte, Wert:62952.49962072517
8. Zeile und 92.Spalte, Wert:84423.04006380436
8. Zeile und 93.Spalte, Wert:66953.81891237755
8. Zeile und 94.Spalte, Wert:75359.5163682766
8. Zeile und 95.Spalte, Wert:32103.302150819083
8. Zeile und 96.Spalte, Wert:59177.26268811435
8. Zeile und 97.Spalte, Wert:73142.01917792682
8. Zeile und 98.Spalte, Wert:84920.92002107784
8. Zeile und 99.Spalte, Wert:65017.5594893393
8. Zeile und 100.Spalte, Wert:69760.34113601256
9. Zeile und 0.Spalte, Wert:78034.83622660185
9. Zeile und 1.Spalte, Wert:75337.78004872434
9. Zeile und 2.Spalte, Wert:73581.24681905868
9. Zeile und 3.Spalte, Wert:58027.04205242915
9. Zeile und 4.Spalte, Wert:64239.87351087648
9. Zeile und 5.Spalte, Wert:61606.094972361134
9. Zeile und 6.Spalte, Wert:92921.44963147647
9. Zeile und 7.Spalte, Wert:85650.47798829811
9. Zeile und 8.Spalte, Wert:57425.03630017967
9. Zeile und 9.Spalte, Wert:79235.69891948602
9. Zeile und 10.Spalte, Wert:82259.03105059633
9. Zeile und 11.Spalte, Wert:66102.8095658095
9. Zeile und 12.Spalte, Wert:64808.5116841885
9. Zeile und 13.Spalte, Wert:93350.51602151504
9. Zeile und 14.Spalte, Wert:93688.89389710294
9. Zeile und 15.Spalte, Wert:61938.54798177234
9. Zeile und 16.Spalte, Wert:83747.83370330287
9. Zeile und 17.Spalte, Wert:77152.00028675066
9. Zeile und 18.Spalte, Wert:62693.27201675412
9. Zeile und 19.Spalte, Wert:72269.19138036658
9. Zeile und 20.Spalte, Wert:75989.22401384459
9. Zeile und 21.Spalte, Wert:87140.98539541793
9. Zeile und 22.Spalte, Wert:74482.89923241024
9. Zeile und 23.Spalte, Wert:75326.13845040566
9. Zeile und 24.Spalte, Wert:62773.15428010422
9. Zeile und 25.Spalte, Wert:41781.964761069605
9. Zeile und 26.Spalte, Wert:69626.75802458134
9. Zeile und 27.Spalte, Wert:67332.45816440336
9. Zeile und 28.Spalte, Wert:91098.50403702188
9. Zeile und 29.Spalte, Wert:71979.00291893109
9. Zeile und 30.Spalte, Wert:73825.87947503044
9. Zeile und 31.Spalte, Wert:79975.5649709718
9. Zeile und 32.Spalte, Wert:55458.03395735519
9. Zeile und 33.Spalte, Wert:72920.59265348945
9. Zeile und 34.Spalte, Wert:54963.186130651375
9. Zeile und 35.Spalte, Wert:101163.84528337851
